name,a,age,alower,aupper,b,dec,density,densitylower,densityupper,ecc,fe,feh,felower,feupper,firstref,firsturl,k,kid,koi_star,logg,m,mass,masslower,massupper,mstar,mstarlower,mstarupper,mupper,orbref,orburl,per,r,ra,rho,rhostar,rlower,rprs,rstar,rstarlower,rstarupper,rupper,shk,source,teff,tefflower,teffupper,tt,ua,ub,udensity,ufe,ufeh,uk,ulogg,um,umass,umstar,ur,urho,urholower,urhostar,urhoupper,urstar,uteff,vmag,vsini,flux,uflux
HAT-P-23 b,0.0231971,,0.000386619,0.000386619,,,1.01,0.18,0.18,0.106,0.15,,0.04,0.04,Bakos 2011,http://adsabs.harvard.edu/abs/2011ApJ...742..116B,,,,4.33,666.1626865521744,666.1626865521744,38.78411454253289,38.78411454253289,1.13,0.035,0.035,,Bakos 2011,http://adsabs.harvard.edu/abs/2011ApJ...742..116B,1.212884,15.333885639924116,,1.01,,1.0088082657844812,,1.203,0.07400000000000001,0.07400000000000001,1.0088082657844812,,,5905.0,80.0,80.0,,0.000386619,,0.18,0.04,,,,38.78411454253289,38.78411454253289,0.035,1.0088082657844812,0.18,,,,0.07400000000000001,80.0,,8.1,2933.8190421799645,406.34356068634384
HAT-P-24 b,0.0465021,,0.000775035,0.000775035,,,0.44,0.07,0.07,0.067,-0.16,,0.08,0.08,Kipping 2010,http://adsabs.harvard.edu/abs/2010ApJ...725.2017K,,,,4.27,217.9767476649593,217.9767476649593,11.513828417193933,11.513828417193933,1.1909999999999998,0.042,0.042,,Kipping 2010,http://adsabs.harvard.edu/abs/2010ApJ...725.2017K,3.3552400000000002,13.92155406782584,,0.44,,0.7510017089728915,,1.317,0.068,0.068,0.7510017089728915,0.44,,6373.0,80.0,80.0,,0.000775035,,0.07,0.08,,,,11.513828417193933,11.513828417193933,0.042,0.7510017089728915,0.07,,,,0.068,80.0,,10.0,1187.1126757454786,141.9381661774563
HAT-P-25 b,0.046581300000000006,,0.0007763539999999999,0.0007763539999999999,,,3.0,0.06000000000000001,0.04,0.032,0.31,,0.08,0.08,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...80Q,,,,4.48,180.2595434869941,180.2595434869941,8.36064268856081,8.36064268856081,1.01,0.032,0.032,,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...745...80Q,3.652836,13.338687069817029,,3.0,,0.6277029209325662,,0.9590000000000001,0.037000000000000005,0.054000000000000006,0.9079274392060332,,,5500.0,80.0,80.0,,0.0007763539999999999,,0.05,0.08,,,,8.36064268856081,8.36064268856081,0.032,0.7678151800692997,0.05,,,,0.0455,80.0,,0.5,347.9802636313912,40.432313778874786
HAT-P-26 b,0.047868400000000005,,0.000797807,0.000797807,,,0.4,0.1,0.1,0.124,-0.04,,0.08,0.08,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...728..138H,,,,4.56,18.6395946620468,18.6395946620468,2.282879898061665,2.282879898061665,0.816,0.033,0.033,,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...728..138H,4.234516,6.333074112980354,,0.4,0.4,0.5828669980088114,,0.7879999999999999,0.04299999999999998,0.098,0.5828669980088114,0.182,,5079.0,88.0,88.0,,0.000797807,,0.1,0.08,,,,2.282879898061665,2.282879898061665,0.033,0.5828669980088114,0.1,,,,0.0705,88.0,,1.8,161.79210050402938,31.51071873935121
HAT-P-27 b,0.039948800000000007,,0.0008684519999999999,0.0008684519999999999,,,0.771559,0.15221400000000002,0.15221400000000002,0.0,0.14,,0.11,0.11,Anderson 2011,http://adsabs.harvard.edu/abs/2011PASP..123..555A,,,,4.5,196.24699030832576,196.24699030832576,9.520037687054334,9.520037687054334,0.92,0.06,0.06,,Brown 2012,http://adsabs.harvard.edu/abs/2012ApJ...760..139B,3.039577,11.433160345557456,,0.771559,1.94304,0.6725388438563208,,0.87,0.04,0.04,0.7846286511657077,,,5190.0,170.0,160.0,,0.0008684519999999999,,0.15221400000000002,0.11,,,,9.520037687054334,9.520037687054334,0.06,0.7285837475110142,0.15221400000000002,,,,0.04,165.0,,0.6,308.73815888085704,50.27552971808992
HAT-P-28 b,0.0433674,,0.00072279,0.00072279,,,0.44,0.09,0.09,0.051,0.12,,0.08,0.08,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,,,,4.36,199.5357566033946,199.5357566033946,11.919584885005523,11.919584885005523,1.025,0.047,0.047,,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,3.257215,13.58528464589768,,0.44,,1.0928756212665214,,1.103,0.069,0.091,1.0928756212665214,0.157,,5680.0,90.0,90.0,,0.00072279,,0.09,0.08,,,,11.919584885005523,11.919584885005523,0.047,1.0928756212665214,0.09,,,,0.08,90.0,,0.2,604.0980672245701,97.7263102326904
HAT-P-29 b,0.0666842,,0.0011114,0.0011114,,,0.71,0.18,0.18,0.095,0.21,,0.08,0.08,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,,,,4.34,247.5804115697499,247.5804115697499,20.403667545445412,20.403667545445412,1.207,0.046,0.046,,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,5.723186,12.408341669149117,,0.71,,1.2217788996723162,,1.224,0.07499999999999997,0.133,1.2217788996723162,0.1421,,6087.0,88.0,88.0,,0.0011114,,0.18,0.08,,,,20.403667545445412,20.403667545445412,0.046,1.2217788996723162,0.18,,,,0.10400000000000001,88.0,,3.9,414.9731541788125,75.76298694393721
HAT-P-3 b,0.0388252,,0.000683346,0.000683346,,,1.02,0.14,0.19,0.0,0.27,,0.08,0.08,Torres 2007,http://adsabs.harvard.edu/abs/2007ApJ...666L.121T,,,,4.564,189.32716922767898,189.32716922767898,7.895041352817112,7.895041352817112,0.9279999999999999,0.054000000000000006,0.044000000000000004,,Torres 2008,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,2.8997029999999997,10.076873677113873,,1.02,1.90714,0.5492400558159953,,0.833,0.044000000000000004,0.034,0.4819861714303633,,,5185.0,80.0,80.0,,0.000683346,,0.165,0.08,,,,7.895041352817112,7.895041352817112,0.049,0.5156131136231793,0.165,,,,0.039,80.0,,0.5,298.50216991417534,35.08641236074459
HAT-P-30 b,0.041904199999999996,,0.0006984039999999999,0.0006984039999999999,,,0.37,0.05,0.05,0.035,0.13,,0.08,0.08,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJ...735...24J,,,,4.36,225.9955785879281,225.9955785879281,11.262721512503765,11.262721512503765,1.242,0.040999999999999995,0.040999999999999995,,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJ...735...24J,2.810595,15.020034179457829,,0.37,,0.7285837475110142,,1.215,0.051,0.051,0.7285837475110142,,,6304.0,88.0,88.0,,0.0006984039999999999,,0.05,0.08,,,,11.262721512503765,11.262721512503765,0.040999999999999995,0.7285837475110142,0.05,,,,0.051,88.0,,2.2,1191.22038290432,126.49758134208794
HAT-P-31 b,0.06119209999999999,,0.00127274,0.00127274,,,2.18,0.93,1.24,0.245,0.15,,0.08,0.08,Kipping 2011,http://adsabs.harvard.edu/abs/2011AJ....142...95K,,,,4.26,689.3569428542733,689.3569428542733,28.83534224666064,28.83534224666064,1.218,0.063,0.08900000000000001,,Kipping 2011,http://adsabs.harvard.edu/abs/2011AJ....142...95K,5.005425,11.993609382104387,,2.18,0.69,3.5868738339003783,,1.36,0.18,0.27,5.380310750850566,,,6065.0,100.0,100.0,,0.00127274,,1.085,0.08,,,,28.83534224666064,28.83534224666064,0.076,4.483592292375471,1.085,,,,0.225,100.0,,0.5,599.6532229791709,203.84966852274437
HAT-P-32 b,0.0344203,,0.000573671,0.000573671,,,0.14,0.020000000000000004,0.03,0.163,-0.16,,0.08,0.08,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H,,,,4.22,302.1819410465,302.1819410465,53.86896218740584,53.86896218740584,1.176,0.07,0.043,,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H,2.150009,22.83269374892209,,0.14,,1.1096890923629297,,1.3869999999999998,0.067,0.067,1.1096890923629297,,,6001.0,88.0,88.0,,0.000573671,,0.025,0.08,,,,53.86896218740584,53.86896218740584,0.0565,1.1096890923629297,0.025,,,,0.067,88.0,,21.0,1889.3306790560837,222.63259210187005
HAT-P-33 b,0.0502683,,0.00114653,0.00114653,,,0.15,0.05,0.11,0.14800000000000002,0.05,,0.08,0.08,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H,,,,4.09,243.55589981922267,243.55589981922267,37.06377322486693,37.06377322486693,1.403,0.096,0.096,,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H,3.474474,20.47880779542497,,0.15,,3.250604411972217,,1.777,0.027999999999999997,0.027999999999999997,3.250604411972217,,,6401.0,88.0,88.0,,0.00114653,,0.08,0.08,,,,37.06377322486693,37.06377322486693,0.096,3.250604411972217,0.08,,,,0.027999999999999997,88.0,,13.8,1882.208012269177,146.98142578355268
HAT-P-34 b,0.06774669999999999,,0.00112911,0.00112911,,,2.4,0.63,0.63,0.441,0.22,,0.04,0.04,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,,,,4.21,1059.6005825047703,1059.6005825047703,76.83820432861305,76.83820432861305,1.392,0.047,0.047,,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,5.452654,13.417149934933601,,2.4,,1.0312262272463586,,1.197,0.092,0.128,1.4347495335601508,,,6442.0,88.0,88.0,,0.00112911,,0.63,0.04,,,,76.83820432861305,76.83820432861305,0.047,1.2329878804032548,0.63,,,,0.11,88.0,,24.0,482.37494527222526,93.87937404206917
HAT-P-35 b,0.0497734,,0.000829557,0.000829557,,,0.55,0.11,0.11,0.025,0.11,,0.08,0.08,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,,,,4.21,335.04862810083364,335.04862810083364,12.715620151652102,12.715620151652102,1.236,0.048,0.048,,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,3.6467059999999996,14.930362333610322,,0.55,,1.0984801116319909,,1.435,0.084,0.084,1.0984801116319909,,,6096.0,88.0,88.0,,0.000829557,,0.11,0.08,,,,12.715620151652102,12.715620151652102,0.048,1.0984801116319909,0.11,,,,0.084,88.0,,0.5,1029.8616091863244,138.75056125370938
HAT-P-36 b,0.0238229,,0.00039704800000000005,0.00039704800000000005,,,1.12,0.19,0.19,0.063,0.26,,0.1,0.1,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,,,,4.37,584.537846238827,584.537846238827,31.89607512302902,31.89607512302902,1.022,0.049,0.049,,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,1.3273469999999998,14.168151643906493,,1.12,,0.7958376318966462,,1.0959999999999999,0.055999999999999994,0.055999999999999994,0.7958376318966462,,,5560.0,100.0,100.0,,0.00039704800000000005,,0.19,0.1,,,,31.89607512302902,31.89607512302902,0.049,0.7958376318966462,0.19,,,,0.055999999999999994,100.0,,3.58,1814.7669821983725,234.72715662528506
HAT-P-37 b,0.037927300000000004,,0.000632121,0.000632121,,,0.89,0.19,0.19,0.057999999999999996,0.03,,0.1,0.1,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,,,,4.52,372.9959315054736,372.9959315054736,33.422230491111776,33.422230491111776,0.929,0.043,0.043,,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,2.79736,13.204179301045766,,0.89,,0.8630915162822784,,0.877,0.044000000000000004,0.059000000000000004,0.8630915162822784,,,5500.0,100.0,100.0,,0.000632121,,0.19,0.1,,,,33.422230491111776,33.422230491111776,0.043,0.8630915162822784,0.19,,,,0.0515,100.0,,3.07,438.97111195478635,62.380080719961995
HAT-P-38 b,0.0522992,,0.0008716539999999999,0.0008716539999999999,,,0.59,0.16,0.16,0.067,0.06,,0.1,0.1,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64...97S,,,,4.45,85.03787290348498,85.03787290348498,6.4272371145927485,6.4272371145927485,0.8859999999999999,0.044000000000000004,0.044000000000000004,,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64...97S,4.640382,9.247409103024413,,0.59,,0.7061657860491368,,0.9229999999999999,0.067,0.096,1.0312262272463586,,,5330.0,100.0,100.0,,0.0008716539999999999,,0.16,0.1,,,,6.4272371145927485,6.4272371145927485,0.044000000000000004,0.8686960066477477,0.16,,,,0.0815,100.0,,,225.53398663409192,43.92416793106761
HAT-P-39 b,0.050945599999999994,,0.000849093,0.000849093,,,0.19,0.04,0.04,0.0,0.19,,0.1,0.1,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,,,,4.16,190.4344423018981,190.4344423018981,31.737071472331017,31.737071472331017,1.4040000000000001,0.051,0.051,,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,3.5438699999999996,17.609308728304665,,0.19,,9.07927439206033,,1.625,0.061999999999999986,0.081,1.2105699189413774,,,6430.0,100.0,100.0,,0.000849093,,0.04,0.1,,,,31.737071472331017,31.737071472331017,0.051,5.144922155500853,0.04,,,,0.0715,100.0,,12.7,1560.3682667632709,176.01752915365927
HAT-P-4 b,0.0443853,,0.00106695,0.00106695,,,0.40299999999999997,0.038999999999999986,0.065,0.0,0.24,,0.08,0.08,Kovacs 2007,http://adsabs.harvard.edu/abs/2007ApJ...670L..41K,,,,4.36,213.41607929095105,213.41607929095105,11.413779747916038,11.413779747916038,1.248,0.11,0.07,,Kovacs 2007,http://adsabs.harvard.edu/abs/2007ApJ...670L..41K,3.056536,14.280241451215879,,0.40299999999999997,0.3097,0.6725388438563208,,1.5959999999999999,0.07500000000000001,0.06,0.5492400558159953,,,5860.0,80.0,80.0,,0.00106695,,0.052000000000000005,0.08,,,,11.413779747916038,11.413779747916038,0.09,0.6108894498361581,0.052000000000000005,,,,0.0675,80.0,,0.0,1367.942267433829,152.62350813063736
HAT-P-40 b,0.060845,,0.00374916,0.00374916,,,0.15,0.01,0.01,0.0,0.22,,,,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,,,,3.93,197.1098624083559,197.1098624083559,26.19635201365873,26.19635201365873,1.5119999999999998,0.514,0.045,,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,4.457243,19.391536664523915,,0.15,,0.6949568053181981,,2.206,0.061,0.061,0.6949568053181981,,,6080.0,100.0,100.0,,0.00374916,,0.01,,,,,26.19635201365873,26.19635201365873,0.2795,0.6949568053181981,0.01,,,,0.061,100.0,,6.9,1611.6301830821608,242.14158261581412
HAT-P-41 b,0.0425775,,0.000709625,0.000709625,,,0.2,0.03,0.03,0.0,0.21,,0.1,0.1,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,,,,4.14,254.33401456261925,254.33401456261925,32.97569815205383,32.97569815205383,1.4180000000000001,0.047,0.047,,Hartman 2012,http://adsabs.harvard.edu/abs/2012AJ....144..139H,2.6940470000000003,18.887132531631675,,0.2,,0.5716580172778727,,1.683,0.036000000000000004,0.057999999999999996,0.8518825355513397,,,6390.0,100.0,100.0,,0.000709625,,0.03,0.1,,,,32.97569815205383,32.97569815205383,0.047,0.7117702764146062,0.03,,,,0.047,100.0,,19.6,2337.228639338988,210.98734816814414
HAT-P-5 b,0.0407152,,0.0007272660000000001,0.0007272660000000001,,,0.66,0.1,0.12,0.0,0.24,,0.15,0.15,Bakos 2007,http://adsabs.harvard.edu/abs/2007ApJ...671L.173B,,,,4.368,335.49039319072006,335.49039319072006,36.02578417193933,36.02578417193933,1.157,0.081,0.043,,Bakos 2007,http://adsabs.harvard.edu/abs/2007ApJ...671L.173B,2.788491,14.056061836597106,,0.66,0.733571,0.6277029209325661,,1.165,0.052000000000000005,0.046,0.5716580172778727,,,5960.0,100.0,100.0,,0.0007272660000000001,,0.11,0.15,,,,36.02578417193933,36.02578417193933,0.062,0.5996804691052194,0.11,,,,0.049,100.0,,0.0,926.8588364022561,105.09429974095214
HAT-P-6 b,0.052373800000000005,,0.0008796639999999999,0.0008796639999999999,,,0.5589999999999999,0.07600000000000001,0.086,0.0,-0.13,,0.08,0.08,Noyes 2008,http://adsabs.harvard.edu/abs/2008ApJ...673L..79N,,,,4.218,336.74894697197936,336.74894697197936,16.61952049814201,16.61952049814201,1.29,0.066,0.064,,Noyes 2008,http://adsabs.harvard.edu/abs/2008ApJ...673L..79N,3.852985,14.907944372148444,,0.5589999999999999,0.41428999999999994,0.6501208823944434,,1.46,0.06,0.06,0.7173747667800755,,,6570.0,80.0,80.0,,0.0008796639999999999,,0.081,0.08,,,,16.61952049814201,16.61952049814201,0.065,0.6837478245872595,0.081,,,,0.06,80.0,,8.7,1299.058978502357,131.55942261910013
HAT-P-7 b,0.037964,,0.000632733,0.000632733,,,0.8759999999999999,0.24,0.17,0.0,0.26,,0.08,0.08,Pal 2008,http://adsabs.harvard.edu/abs/2008ApJ...680.1450P,,,,4.07,569.4002410364568,569.4002410364568,20.08016201667169,20.08016201667169,1.5,0.03,0.03,,Morris 2013,http://adsabs.harvard.edu/abs/2013ApJ...764L..22M,2.2047369999999997,15.277840736269422,,0.8759999999999999,0.2718,0.9751813235916648,,1.9809999999999999,0.11699999999999999,0.013000000000000001,2.1857512425330428,,,6389.0,34.0,0.0,,0.000632733,,0.205,0.08,,,,20.08016201667169,20.08016201667169,0.03,1.5804662830623537,0.205,,,,0.065,17.0,,3.8,4070.4874879178083,302.720137893728
HAT-P-8 b,0.0449613,,0.0007493539999999999,0.0007493539999999999,,,0.568,0.048,0.048,0.0,0.01,,0.08,0.08,Latham 2009,http://adsabs.harvard.edu/abs/2009ApJ...704.1107L,,,,4.15,411.0512925579993,411.0512925579993,17.231953108365975,17.231953108365975,1.28,0.04,0.04,,Latham 2009,http://adsabs.harvard.edu/abs/2009ApJ...704.1107L,3.076337,16.81347109640802,,0.568,,0.7846286511657077,,1.58,0.06000000000000001,0.08,0.7846286511657077,,,6200.0,80.0,80.0,,0.0007493539999999999,,0.048,0.08,,,,17.231953108365975,17.231953108365975,0.04,0.7846286511657077,0.048,,,,0.07,80.0,,11.5,1637.167302062455,176.52813509748628
HAT-P-9 b,0.052864499999999995,,0.00178968,0.00178968,,,0.35,0.06,0.06,0.0,0.12,,0.2,0.2,Shporer 2009,http://adsabs.harvard.edu/abs/2009ApJ...690.1393S,,,,4.29,246.81669825248562,246.81669825248562,28.39386319172441,28.39386319172441,1.28,0.13,0.13,,Shporer 2009,http://adsabs.harvard.edu/abs/2009ApJ...690.1393S,3.92289,15.692573023314152,,0.35,,0.6725388438563208,,1.32,0.07,0.07,0.6725388438563208,,,6350.0,150.0,150.0,,0.00178968,,0.06,0.2,,,,28.39386319172441,28.39386319172441,0.13,0.6725388438563208,0.06,,,,0.07,150.0,,11.9,909.5034601742523,143.1168647477925
HATS-1 b,0.044470800000000005,,0.00081184,0.00081184,,,1.03,0.25,0.25,0.12,-0.06,,0.12,0.12,Penev 2013,http://adsabs.harvard.edu/abs/2013AJ....145....5P,,,,4.4,592.7502274781559,592.7502274781559,80.22644722305915,80.22644722305915,0.986,0.054000000000000006,0.054000000000000006,,Penev 2013,http://adsabs.harvard.edu/abs/2013AJ....145....5P,3.4464589999999995,14.594092911682162,,1.03,,1.0984801116319909,,1.038,0.07500000000000001,0.128,1.8158548784120665,,,5870.0,100.0,100.0,,0.00081184,,0.25,0.12,,,,80.22644722305915,80.22644722305915,0.054000000000000006,1.4571674950220284,0.25,,,,0.1015,100.0,,2.52,580.3461098036062,122.04327595482583
HATS-2 b,0.0229834,,0.00038305699999999996,0.00038305699999999996,,,3.39,0.05,0.05,0.0,0.15,,0.05,0.05,Mohler-Fischer 2013,http://arxiv.org/abs/1304.2140,,,,4.48,428.78228130963134,428.78228130963134,48.343402581098715,48.343402581098715,0.882,0.037000000000000005,0.037000000000000005,,Mohler-Fischer 2013,http://arxiv.org/abs/1304.2140,1.354133,13.092089493736378,,3.39,,0.3362694219281604,,0.898,0.019,0.019,0.3362694219281604,,,5227.0,95.0,95.0,,0.00038305699999999996,,0.05,0.05,,,,48.343402581098715,48.343402581098715,0.037000000000000005,0.3362694219281604,0.05,,,,0.019,95.0,,1.5,1022.407372848265,92.5094400255193
HD 149026 b,0.0431325,,0.000718875,0.000718875,,,1.59,0.36,0.38,0.0,0.36,,0.08,0.08,Sato 2005,http://adsabs.harvard.edu/abs/2005ApJ...633..465S,,,,4.2780000000000005,114.8814883499046,114.8814883499046,4.9575259766998085,4.9575259766998085,1.294,0.05,0.06,,Carter 2009,http://adsabs.harvard.edu/abs/2009ApJ...696..241C,2.8758911,7.330673398033896,,1.59,0.3451,0.5156131136231793,,1.368,0.08300000000000002,0.12,0.6725388438563208,,,6160.0,50.0,50.0,,0.000718875,,0.37,0.08,,,,4.9575259766998085,4.9575259766998085,0.055,0.59407597873975,0.37,,,,0.1015,50.0,,6.0,1299.4980478161851,202.09338869175122
HD 17156 b,0.163197,,0.00271996,0.00271996,,,3.78,0.06,0.06,0.6819,0.24,,0.03,0.03,Fischer 2007,http://adsabs.harvard.edu/abs/2007ApJ...669.1336F,,,,4.191,1049.6688133976095,1049.6688133976095,35.45562117103545,35.45562117103545,1.285,0.026000000000000002,0.026000000000000002,,Barbieri 2009,http://adsabs.harvard.edu/abs/2009A%26A...503..601B,21.21663,11.433160345557456,,3.78,0.5301,0.8967184584750945,,1.507,0.012,0.012,0.8967184584750945,0.15,,6079.0,56.0,56.0,,0.00271996,,0.06,0.03,,,,35.45562117103545,35.45562117103545,0.026000000000000002,0.8967184584750945,0.06,,,,0.012,56.0,,2.8,104.47697415662145,5.451389755990471
HD 189733 b,0.030995299999999996,,0.0006152919999999999,0.0006152919999999999,,,0.963,0.07900000000000001,0.08800000000000001,0.0,-0.03,,0.08,0.08,Bouchy 2005,http://adsabs.harvard.edu/abs/2005A%26A...444L..15B,,,,4.587,363.45507683037056,363.45507683037056,17.876930139600283,17.876930139600283,0.8059999999999999,0.048,0.048,,Bouchy 2005,http://adsabs.harvard.edu/abs/2005A%26A...444L..15B,2.21857567,12.755820071808214,,0.963,1.9069999999999998,0.3026424797353444,,0.7559999999999999,0.018000000000000002,0.018000000000000002,0.3026424797353444,,,5040.0,50.0,50.0,,0.0006152919999999999,,0.0835,0.08,,,,17.876930139600283,17.876930139600283,0.048,0.3026424797353444,0.0835,,,,0.018000000000000002,50.0,,3.5,344.400599183295,25.35160037292722
HD 209458 b,0.047235,,0.000787249,0.000787249,,,0.33799999999999997,0.015,0.015,0.0,0.0,,0.05,0.05,Henry 2000 ; Charbonneau 2000,http://adsabs.harvard.edu/abs/2000ApJ...529L..41H ; http://adsabs.harvard.edu/abs/2000ApJ...529L..45C,,,,4.361000000000001,219.18095480566436,219.18095480566436,7.5149962488701405,7.5149962488701405,1.131,0.024000100000000003,0.025999900000000003,,Torres 2008,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,3.52474859,15.233004813345664,,0.33799999999999997,,0.1681347109640802,,1.155,0.016,0.013999999999999999,0.1681347109640802,0.154471,,6065.0,50.0,50.0,,0.000787249,,0.015,0.05,,,,7.5149962488701405,7.5149962488701405,0.025,0.1681347109640802,0.015,,,,0.015,50.0,,4.49008,725.8538753017452,38.907263943115176
HD 80606 b,0.44734300000000005,,0.009339100000000001,0.009339100000000001,,,7.94618,0.694515,0.694515,0.934,0.342509,,0.03,0.03,Naef 2001,http://adsabs.harvard.edu/abs/2001A%26A...375L..27N,,,,4.43883,1236.4782394295469,1236.4782394295469,59.77590172742794,59.77590172742794,0.958,0.048,0.07200000000000001,,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...498L...5M,111.4367,11.534041172135902,,7.94618,,0.1905526724259576,,0.98,0.07,0.07,0.1905526724259576,0.149295,,5572.51,44.0,44.0,,0.009339100000000001,,0.694515,0.03,,,,59.77590172742794,59.77590172742794,0.06,0.1905526724259576,0.694515,,,,0.07,44.0,,1.79781,4.1520649218658034,0.6317289290517822
HD 97658 b,0.07963730000000001,,0.00132732,0.00132732,,,3.44,0.82,0.91,0.064,-0.3,,0.08,0.08,Howard 2011,http://adsabs.harvard.edu/abs/2011ApJ...730...10H,,,,4.618,7.862465150145625,7.862465150145625,0.7300247564527468,0.7300247564527468,0.748,0.032,0.034,,Dragomir 2013,http://adsabs.harvard.edu/abs/2013arXiv1305.7260D,9.4909,2.3399980263714903,,3.44,3.04,0.1498898530283313,,0.703,0.034,0.039,0.18010926507894198,0.183,,5119.0,80.0,80.0,,0.00132732,,0.865,0.08,,,,0.7300247564527468,0.7300247564527468,0.033,0.16499955905363667,0.865,,,,0.0365,80.0,,0.5,48.00737539790915,6.03478255960941
HR 8799 b,67.4293,,,,,,,,,0.0,-0.47,,,,Marois 2008,http://adsabs.harvard.edu/abs/2008Sci...322.1348M,,,,,2224.7162800040173,2224.7162800040173,635.6332228582908,1271.2664457165813,1.516,0.024,0.038,,Soummer 2011,http://adsabs.harvard.edu/abs/2011ApJ...741...55S,164253.0,13.450776877126415,,,,1.1208980730938678,,1.44,0.06,0.06,1.1208980730938678,,,7193.0,87.0,87.0,,,,,,,,,953.449834287436,953.449834287436,0.031,1.1208980730938678,,,,,0.06,87.0,,,0.0010953622586891408,
HR 8799 c,42.4842,,,,,,,,,0.0,-0.47,,,,Marois 2008,http://adsabs.harvard.edu/abs/2008Sci...322.1348M,,,,,3019.2578085768805,3019.2578085768805,476.724917143718,476.724917143718,1.516,0.024,0.038,,Soummer 2011,http://adsabs.harvard.edu/abs/2011ApJ...741...55S,82145.0,13.450776877126415,,,,1.1208980730938678,,1.44,0.06,0.06,1.1208980730938678,,,7193.0,87.0,87.0,,,,,,,,,476.724917143718,476.724917143718,0.031,1.1208980730938678,,,,,0.06,87.0,,,0.002759308037698328,
HR 8799 d,26.7553,,,,,,,,,0.1,-0.47,,,,Marois 2008,http://adsabs.harvard.edu/abs/2008Sci...322.1348M,,,,,3019.2578085768805,3019.2578085768805,476.724917143718,476.724917143718,1.516,0.024,0.038,,Soummer 2011,http://adsabs.harvard.edu/abs/2011ApJ...741...55S,41054.0,15.356303601385992,,,,0.4483592292375472,,1.44,0.06,0.06,0.4483592292375472,,,7193.0,87.0,87.0,,,,,,,,,476.724917143718,476.724917143718,0.031,0.4483592292375472,,,,,0.06,87.0,,,0.0069572150126461785,
KELT-2 A b,0.0549707,,0.000916178,0.000916178,,,0.9480850000000001,0.135916,0.135916,0.0,-0.018000000000000002,,0.069,0.069,Beatty 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..39B,,,,4.03,483.28465200361563,483.28465200361563,28.523627714170928,28.523627714170928,1.308,0.025,0.027999999999999997,,Beatty 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..39B,4.1137912000000005,14.414749219987144,,0.9480850000000001,,0.526822094354118,,1.828,0.03399999999999999,0.07,0.7285837475110142,,,6151.0,50.0,49.0,,0.000916178,,0.135916,0.069,,,,28.523627714170928,28.523627714170928,0.0265,0.6277029209325661,0.135916,,,,0.052000000000000005,49.5,,9.0,1420.242832441555,104.21222299263195
KELT-3 b,0.0412729,,0.0007157639999999999,0.00066,,,0.721,0.09000000000000001,0.11,0.0,0.048,,0.081,0.079,Pepper 2013,http://adsabs.harvard.edu/abs/2013ApJ...773...64P,,,,4.204,464.533471929296,464.533471929296,20.97589635432359,20.97589635432359,1.2819999999999998,0.06,0.062,,Pepper 2013,http://adsabs.harvard.edu/abs/2013ApJ...773...64P,2.70339,15.221795832614728,,0.721,0.556,0.7734196704347691,,1.482,0.064,0.062,0.7622106897038303,,,6304.0,49.0,49.0,,0.000687882,,0.1,0.08,,,,20.97589635432359,20.97589635432359,0.061,0.7678151800692997,0.1,,,,0.063,49.0,,,1826.9266234308186,176.241398626115
